peak2peak,peak,mean,Std,RMS,skewness,kurtosis,CrestFactor,ShapeFactor,faultType
3.7173,1.947,0.015595127,0.581883019,0.581949937,0.024173832,0.161085046,3.345648613,37.31613871,IR_021_1
3.8175,1.8419,0.011895246,0.578339279,0.578320413,0.006335131,0.030281999,3.18491265,48.61777802,IR_021_1
5.5949,2.7014,0.016066325,0.637792242,0.637838888,0.010201167,2.338250221,4.235238787,39.70036044,IR_021_1
3.5704,1.8041,0.015307625,0.601092324,0.601140486,0.00588616,0.014124431,3.00112876,39.270657,IR_021_1
3.9983,2.1099,0.013259223,0.62914265,0.62912877,0.03105689,-0.082326154,3.353685448,47.44839065,IR_021_1
4.4473,2.4715,0.012773294,0.551804531,0.551817653,0.045129075,0.629659064,4.478834608,43.20088902,IR_021_1
4.83,2.4003,0.015977086,0.637737337,0.637781773,0.047944222,1.24781471,3.763513007,39.91852968,IR_021_1
3.6098,1.8629,0.012777844,0.541181707,0.541200431,0.033027872,-0.024628972,3.442162819,42.35459589,IR_021_1
4.5524,2.2268,0.015057778,0.624341159,0.624370312,0.006142149,0.481874901,3.566473227,41.46496913,IR_021_1
4.4488,2.4131,0.012370644,0.594516336,0.594499894,0.046412324,0.830151796,4.059041934,48.05731039,IR_021_1
5.1624,2.5424,0.012353644,0.662150677,0.662104257,0.052923821,1.287772214,3.839878646,53.5958657,IR_021_1
3.5761,1.8185,0.013730996,0.569279951,0.569306562,0.03991958,-0.090025271,3.194236853,41.4614188,IR_021_1
5.0885,2.5891,0.01443366,0.668034062,0.668026896,0.044178607,0.64639308,3.875742155,46.2825717,IR_021_1
3.619,1.9641,0.010777961,0.51690344,0.516889609,0.061535785,0.455982677,3.799844234,47.95801466,IR_021_1
5.1221,2.6828,0.010806974,0.643722627,0.64365618,0.063076096,1.620325173,4.168063762,59.55933383,IR_021_1
3.2329,1.6385,0.013824325,0.525693144,0.525746569,0.05233821,0.16028522,3.116520574,38.03054258,IR_021_1
4.9994,2.5146,0.014160777,0.636941306,0.636943217,-0.001761534,0.877492725,3.947918641,44.97939863,IR_021_1
3.9226,1.8982,0.010857984,0.530384388,0.530366042,-0.017106155,0.718783278,3.579037591,48.84572125,IR_021_1
4.7896,2.561,0.011922821,0.605890207,0.605859594,0.034757786,1.488702135,4.227051989,50.81512034,IR_021_1
3.6898,2.0534,0.011935398,0.58502871,0.58500763,0.046526213,-0.148228483,3.510039689,49.01450486,IR_021_1
4.5132,2.209,0.014214705,0.663783072,0.663773217,-0.003144895,0.356347661,3.327943856,46.69623623,IR_021_1
3.9051,2.1325,0.013861122,0.520495159,0.520552647,0.012186741,0.855514241,4.096607735,37.55486994,IR_021_1
4.6903,2.401,0.015279958,0.673715079,0.673723873,0.021430372,0.598792148,3.563774559,44.09199907,IR_021_1
4.8337,2.6386,0.013524593,0.619825337,0.619821566,0.0559738,0.680445609,4.25703161,45.82922121,IR_021_1
4.2349,1.9599,0.014440101,0.669398446,0.669390767,-0.023678751,-0.17409795,2.927886214,46.3563769,IR_021_1
5.1041,2.6308,0.016653055,0.5997902,0.599874945,0.024472969,2.047672417,4.385580728,36.0219168,IR_021_1
4.7237,2.3653,0.012658044,0.622525887,0.622502593,0.008595132,1.176090714,3.799662887,49.17842028,IR_021_1
4.335,2.1268,0.012089629,0.6650309,0.664978426,-0.012243236,-0.038290881,3.198299249,55.00403865,IR_021_1
4.0521,1.9739,0.013954861,0.5994174,0.599433497,0.0146705,0.028664539,3.292942434,42.95517422,IR_021_1
4.8128,2.3271,0.010704591,0.58956904,0.58952228,0.012910207,1.754593714,3.947433508,55.07190939,IR_021_1
3.529,1.7213,0.011214618,0.563272775,0.563246897,9.07E-05,0.289747121,3.056031039,50.22434985,IR_021_1
4.0686,2.1364,0.012570499,0.602402039,0.602386125,0.030686042,0.061557073,3.546562434,47.92061995,IR_021_1
4.833,2.4358,0.012542458,0.609559524,0.609539744,0.034405213,1.034574593,3.996129908,48.59810911,IR_021_1
5.395,2.6632,0.013393579,0.647527829,0.647508258,0.062020049,2.213659269,4.112997736,48.3446767,IR_021_1
3.6124,1.8225,0.012372763,0.593173003,0.593157224,-0.004461454,0.087432595,3.072541185,47.94056377,IR_021_1
4.5857,2.432,0.01189347,0.619547929,0.619510831,0.034026277,0.731722592,3.925677939,52.08831567,IR_021_1
4.8883,2.6144,0.010549399,0.606866794,0.606810323,0.053589307,1.192148383,4.308430329,57.52084211,IR_021_1
6.3192,3.2782,0.010384212,0.736792516,0.736685804,0.055190391,2.148498629,4.449929649,70.94286898,IR_021_1
4.2109,2.2589,0.012484931,0.617823327,0.617798638,0.018251765,0.029117828,3.65636934,49.48354513,IR_021_1
4.5568,2.2495,0.00877446,0.666585634,0.666480636,-0.010186887,0.490033505,3.375191834,75.95688286,IR_021_1
3.8906,2.0471,0.007723178,0.553406258,0.553325034,0.012408009,0.093853911,3.6996338,71.64473361,IR_021_1
6.0742,3.1246,0.00929055,0.731364905,0.731245348,0.012458378,1.73378647,4.272984449,78.70850619,IR_021_1
9.7405,4.7555,0.00934435,1.012704708,1.012500556,0.073377616,4.379567775,4.696787543,108.3543092,OR_007_6_1
9.8996,4.9721,0.007344965,1.131868316,1.131615785,0.057641382,3.330698075,4.393805801,154.0668711,OR_007_6_1
10.5051,5.3043,0.009286113,1.111023146,1.110790683,0.101775638,4.199152599,4.775247112,119.6184726,OR_007_6_1
8.4431,4.2547,0.009404151,1.029835471,1.029626963,0.081579377,3.379051947,4.132273292,109.4864327,OR_007_6_1
9.9463,4.8594,0.01052603,1.04217735,1.04197605,0.074873001,4.478264626,4.663638864,98.9904168,OR_007_6_1
9.8821,4.9855,0.009806886,1.171440382,1.17119541,0.048822912,3.109503148,4.256761902,119.4258184,OR_007_6_1
10.1479,5.0072,0.011718815,1.061510004,1.061315515,0.08888251,4.106736396,4.717918405,90.56508856,OR_007_6_1
8.4827,4.3085,0.010717994,0.988320307,0.988137118,0.064448663,3.351371766,4.360224834,92.19422028,OR_007_6_1
9.6116,4.8515,0.013560724,1.003300552,1.003147238,0.079699216,4.295515109,4.836279079,73.97446045,OR_007_6_1
9.451,4.7664,0.011269708,1.02408513,1.023897101,0.054283686,3.773891457,4.655155282,90.85391228,OR_007_6_1
10.377,5.1624,0.009558914,1.051622825,1.051409503,0.099163178,4.052871652,4.909980349,109.9925734,OR_007_6_1
8.5116,4.3424,0.012883589,0.968810889,0.968660016,0.058779261,3.612040826,4.482893819,75.18557246,OR_007_6_1
9.645,4.877,0.007547467,1.132028581,1.13177734,0.055093514,3.278999899,4.309151481,149.954587,OR_007_6_1
9.8449,4.8181,0.011736264,1.076190642,1.075991876,0.071007822,4.071692507,4.477821911,91.68095195,OR_007_6_1
10.1558,5.1274,0.009953489,1.097899896,1.097676951,0.067846842,3.904577095,4.67113753,110.2806246,OR_007_6_1
8.1935,4.1704,0.008953224,1.009452059,1.009245294,0.061334783,3.679102326,4.132196626,112.7242303,OR_007_6_1
9.9451,4.9087,0.010222043,1.157920038,1.157682438,0.047927092,3.133730148,4.240109238,113.2535232,OR_007_6_1
9.5402,4.7793,0.009576836,1.046591653,1.046379933,0.089725808,3.991933965,4.567461446,109.2615483,OR_007_6_1
10.3052,5.0835,0.011517673,1.051673095,1.05147939,0.073913509,4.081025735,4.834616872,91.29269421,OR_007_6_1
8.2511,4.1712,0.010972418,1.016499264,1.016310298,0.068580185,3.580292947,4.104258325,92.62409345,OR_007_6_1
9.5353,4.6508,0.013248535,1.129337052,1.129139028,0.061973807,2.747402952,4.118890484,85.22746255,OR_007_6_1
9.3879,4.7918,0.009009646,1.019786081,1.019576887,0.070858893,4.384064512,4.699792687,113.1650282,OR_007_6_1
10.3845,5.2672,0.017200152,1.03121414,1.031105819,0.132909586,4.316448128,5.108302082,59.94748225,OR_007_6_1
9.6095,4.8365,0.011312137,1.048482986,1.048288014,0.071537726,3.957431259,4.613712963,92.66931371,OR_007_6_1
9.5235,4.6733,0.017051877,1.030881333,1.030770676,0.068686962,3.32762274,4.533792152,60.44910251,OR_007_6_1
9.7527,4.8945,0.018455284,1.073588699,1.073485213,0.089789423,3.905390643,4.559447991,58.1668228,OR_007_6_1
10.2651,5.1044,0.015557619,1.004723953,1.004599102,0.084453656,5.240120122,5.081031814,64.57280444,OR_007_6_1
9.6571,4.9876,0.017646207,1.135687224,1.13554704,0.085663258,3.082234535,4.392244286,64.35077136,OR_007_6_1
10.0991,5.0047,0.014934241,1.058592809,1.058439695,0.059288432,3.892050806,4.728375194,70.87334878,OR_007_6_1
9.4935,4.8845,0.015262492,1.112851098,1.112684054,0.093263926,3.033581239,4.389835536,72.90316803,OR_007_6_1
10.0894,5.0472,0.017627929,0.969242077,0.969165745,0.095172231,5.555520557,5.207777953,54.97899159,OR_007_6_1
8.2273,4.0761,0.016645958,1.115575105,1.115426928,0.041282162,2.475355764,3.654295855,67.00887446,OR_007_6_1
9.7868,4.8669,0.015620447,1.011370758,1.011244461,0.060158459,4.187905538,4.812782849,64.73850992,OR_007_6_1
9.4267,4.7338,0.014872589,1.082027535,1.081865568,0.060863176,3.445081433,4.37558985,72.74224788,OR_007_6_1
10.2201,5.0706,0.012449618,0.909294699,0.90915792,0.086204987,6.097981473,5.577248888,73.02697604,OR_007_6_1
9.145,4.6428,0.016842148,1.085479967,1.085345609,0.025347183,2.994983528,4.277715745,64.4422305,OR_007_6_1
9.8782,4.8089,0.010720668,1.044721765,1.044521693,0.000690261,4.196826148,4.603925443,97.43065316,OR_007_6_1
9.551,4.6791,0.019641884,1.031302521,1.031237783,0.119520783,3.621620502,4.537362844,52.50197805,OR_007_6_1
10.339,5.1854,0.016372473,0.988589556,0.988483771,0.077713655,4.889851476,5.245811972,60.37473796,OR_007_6_1
9.9784,5.1006,0.015381953,1.118525391,1.118358067,0.091895338,3.315567246,4.560793317,72.70585772,OR_007_6_1
10.1821,5.1107,0.019585913,1.121382416,1.121279678,0.109462468,3.78037729,4.557917261,57.24929446,OR_007_6_1
9.5436,4.7167,0.012352616,1.002943067,1.002774263,0.062210892,3.752846395,4.703650835,81.1791028,OR_007_6_1
9.8716,4.9095,0.015237502,1.066090807,1.065939414,0.073212396,3.986290861,4.60579648,69.95499895,OR_007_6_1
8.9651,4.5076,0.014829395,1.072395906,1.072236611,0.056602532,3.448727795,4.203922858,72.3048127,OR_007_6_1
10.0227,4.8974,0.014821144,1.183378637,1.183182523,0.06534354,3.002755257,4.139175406,79.8307142,OR_007_6_1
9.1037,4.5627,0.015160758,0.951757887,0.951646267,0.064126405,4.258139501,4.794533595,62.77036261,OR_007_6_1
10.3753,5.2292,0.017432288,0.932612631,0.932547861,0.088983898,5.140013302,5.607433373,53.49543787,OR_007_6_1
8.8992,4.3941,0.015343347,1.063359171,1.063210247,0.076896812,3.614543691,4.132860846,69.29454438,OR_007_6_1
9.7706,4.7972,0.015893384,1.119944063,1.119783401,0.063600023,3.155882582,4.284042784,70.45594556,OR_007_6_1
9.7698,4.8966,0.015442815,0.941285863,0.941182729,0.109569271,5.012602212,5.202602905,60.94631734,OR_007_6_1
10.1604,5.0305,0.01551505,0.938409896,0.938309044,0.071114833,4.818976752,5.36124002,60.47734398,OR_007_6_1
10.0807,4.9688,0.016597924,1.178923134,1.178752139,0.06573866,3.651512418,4.215305183,71.01804526,OR_007_6_1
9.2978,4.7551,0.014875844,1.069127936,1.068970398,0.032732152,3.374405302,4.448299043,71.85947652,OR_007_6_1
9.3328,4.6837,0.015691224,1.035859476,1.035725417,0.04505491,3.544284431,4.522144501,66.00666899,OR_007_6_1
9.6108,4.854,0.01410366,0.964953589,0.964821064,0.035663592,4.637797921,5.030984687,68.40926941,OR_007_6_1
10.0027,4.9137,0.016942822,1.211069087,1.210891918,0.062790723,2.929178719,4.057917909,71.46931535,OR_007_6_1
8.8905,4.5427,0.01186415,1.006785835,1.006609927,0.051457768,3.659319547,4.512870257,84.84467158,OR_007_6_1
9.1191,4.5147,0.014842424,0.996398838,0.996266115,0.062246429,3.347341839,4.531620551,67.12286913,OR_007_6_1
9.779,4.9429,0.011444108,0.849755736,0.849625328,0.076395216,6.001657728,5.817740878,74.24129128,OR_007_6_1
9.5682,4.6775,0.011403678,1.207095289,1.20685443,0.071949368,2.630026158,3.875778125,105.8302775,OR_007_6_1
8.683,4.4997,0.01334587,0.944647706,0.944511344,0.078004246,4.042177426,4.764050774,70.77180583,OR_007_6_1
9.6934,4.9379,0.012829769,1.033104256,1.032931683,0.094653794,3.635270568,4.780471045,80.51054115,OR_007_6_1
10.0727,5.0589,0.015452639,0.852942929,0.852874664,0.0364552,6.473567859,5.931586681,55.19281582,OR_007_6_1
10.0494,4.9283,0.011546306,1.22756825,1.227322828,0.078277072,2.859391312,4.01548793,106.2957161,OR_007_6_1
8.9844,4.5811,0.016051075,0.997524837,0.997410432,0.101160548,4.269868265,4.59299387,62.1397888,OR_007_6_1
9.5974,4.8139,0.008138399,1.021245843,1.021028921,0.06027036,3.592988357,4.714753817,125.4582044,OR_007_6_1
9.569,4.8786,0.014012013,1.039427862,1.039268527,0.072294407,4.340490147,4.694263197,74.16982539,OR_007_6_1
9.9609,4.94,0.010752063,1.157067823,1.156835269,0.069551698,2.966596726,4.270270911,107.5919403,OR_007_6_1
9.2656,4.705,0.010570148,1.051199749,1.050996232,0.077571322,4.107386942,4.476704917,99.43060719,OR_007_6_1
9.1054,4.6103,0.013590436,0.992034289,0.991885174,0.070077481,3.894715984,4.648017858,72.98405664,OR_007_6_1
9.8666,5.0297,0.011766334,1.058783137,1.058590008,0.03752682,4.207144408,4.751320118,89.96770088,OR_007_6_1
10.0127,4.9108,0.014273507,1.065833224,1.065668573,0.057603675,3.640088001,4.60818694,74.66059663,OR_007_6_1
8.7005,4.4041,0.01190803,0.997491569,0.997319104,0.056223429,3.395061505,4.415938671,83.75181074,OR_007_6_1
9.5895,4.786,0.013299539,0.977840071,0.977691773,0.071107732,4.368719119,4.895203307,73.51321016,OR_007_6_1
9.7731,4.9183,0.011797542,1.022671627,1.022489983,0.004149539,4.039301467,4.810120471,86.66975064,OR_007_6_1
9.855,4.8962,0.011804864,1.069249043,1.069053143,0.086298902,4.111555576,4.5799407,90.56039682,OR_007_6_1
9.0633,4.6604,0.012220174,1.057669311,1.057481669,0.076346298,3.386452627,4.407074029,86.53572867,OR_007_6_1
9.6442,4.8824,0.011640649,0.982143289,0.981972478,0.115660555,4.806158213,4.972033445,84.357193,OR_007_6_1
9.6237,4.8536,0.01849403,1.126494315,1.126371096,0.05869654,3.345678429,4.309059436,60.90457669,OR_007_6_1
9.938,4.8845,0.012316805,1.072948469,1.072757197,0.079111839,4.10955591,4.553220444,87.09703423,OR_007_6_1
9.6967,4.9458,0.010858177,1.103227779,1.10301185,0.079705212,3.618438609,4.483904685,101.583523,OR_007_6_1
9.3031,4.7346,0.012290328,1.053467924,1.053282406,0.12056363,3.604708212,4.49509075,85.70010532,OR_007_6_1
9.3791,4.6808,0.013257597,1.067693406,1.067515033,0.040432269,3.405473962,4.384762606,80.52100506,OR_007_6_1
10.2722,5.1102,0.012157037,1.066599437,1.066408303,0.07484671,3.907609461,4.791973194,87.71942397,OR_007_6_1
9.3011,4.6328,0.014650775,1.032518885,1.032370737,0.050987558,3.6456907,4.487535181,70.46526575,OR_007_6_1
9.6187,4.8715,0.012364992,1.065571529,1.065383105,0.106857073,3.393636772,4.572533558,86.16124651,OR_007_6_1
9.7055,4.9771,0.016409902,0.991306224,0.991200023,0.058062594,4.99313295,5.02128721,60.40255562,OR_007_6_1
9.8232,4.9604,0.014657592,1.056615492,1.056459184,0.086289954,3.901521762,4.695306807,72.07590473,OR_007_6_1
8.812,4.4759,0.013466098,1.022013832,1.02185302,0.089600186,3.679789939,4.380179844,75.88337722,OR_007_6_1
9.5744,4.8093,0.013658991,1.065460609,1.065288026,0.104375297,3.394725375,4.514553702,77.99170555,OR_007_6_1
9.3833,4.6103,0.011834069,1.039087058,1.038900746,0.054747873,4.07887715,4.437671276,87.78896851,OR_007_6_1
9.9175,4.8511,0.010893659,1.053161506,1.052960708,0.05029647,4.216580507,4.607104485,96.65812626,OR_007_6_1
10.2393,5.2342,0.015477224,1.182041448,1.181854175,0.090653169,3.668877948,4.428803578,76.36086087,OR_007_6_1
9.3157,4.6591,0.007785404,1.078628871,1.078393605,0.029224534,3.026785572,4.320407668,138.5147952,OR_007_6_1
9.5636,4.7922,0.009865608,1.093762666,1.093540105,0.055515808,3.553914079,4.382280977,110.8436556,OR_007_6_1
10.261,5.1562,0.007823064,0.990128511,0.989917663,0.06239525,4.900254345,5.208716032,126.5383644,OR_007_6_1
8.8437,4.3536,0.003343493,1.049247176,1.048996309,0.075168305,3.050243859,4.150252925,313.742612,OR_007_6_1
9.572,4.7981,0.013901816,0.938090749,0.937964722,0.101489448,4.323552844,5.115437593,67.47066082,OR_007_6_1
9.4092,4.7413,0.009176243,1.045884998,1.045669888,0.06917159,3.374817715,4.534222564,113.9540329,OR_007_6_1
9.905,4.897,0.010625872,0.947543564,0.947371794,0.089845696,5.533642326,5.16903715,89.1570883,OR_007_6_1
9.6508,4.8594,0.009086698,1.171569097,1.171318281,0.077082426,2.595701945,4.148658891,128.904727,OR_007_6_1
9.6726,4.8649,0.007794905,0.969854145,0.969648667,0.099361146,4.423052968,5.017178042,124.3951871,OR_007_6_1
9.489,4.6554,0.010030088,1.14877758,1.148540879,0.041565987,2.846132547,4.053316765,114.5095573,OR_007_6_1
10.1275,5.1253,0.00871267,0.94556032,0.945369591,0.08073063,6.823059591,5.421477532,108.5051585,OR_007_6_1
9.5949,4.7797,0.01087354,1.219554593,1.219305299,0.081345233,2.532327377,3.92001905,112.1350822,OR_007_6_1
9.733,4.8298,0.009580207,0.983116021,0.982922661,0.085207548,4.462618709,4.913713143,102.5993179,OR_007_6_1
9.3562,4.5861,0.012154346,1.150359557,1.150142897,0.066246824,2.847411481,3.987417574,94.62812108,OR_007_6_1
10.3344,5.1728,0.011313288,1.018721567,1.018535658,0.092329059,5.126016544,5.07866363,90.03003355,OR_007_6_1
9.3399,4.6925,0.012242842,1.105132487,1.104930475,0.072558028,2.713676929,4.24687354,90.25114116,OR_007_6_1
9.7402,4.8127,0.009732985,1.029672771,1.029467367,0.052898788,4.370711314,4.674941777,105.770979,OR_007_6_1
9.3867,4.6558,0.01182297,1.010711863,1.010534242,0.025353808,3.30736608,4.607265946,85.47211571,OR_007_6_1
10.1466,5.0372,0.008439545,0.9912328,0.991026707,0.04060818,4.89121229,5.082809541,117.4265532,OR_007_6_1
9.572,4.6925,0.012017412,1.039332771,1.039148487,0.066490459,3.661822395,4.515716529,86.47024154,OR_007_6_1
9.8444,4.8356,0.009278248,1.051498341,1.05128254,0.053852055,3.927229673,4.599714933,113.3061426,OR_007_6_1
9.6467,4.6783,0.01082348,1.06585181,1.065646528,0.049442534,3.492984289,4.39010486,98.45692116,OR_007_6_1
9.9839,5.0648,0.011702092,1.028213386,1.028028931,0.053094483,4.77816855,4.926709596,87.85001436,OR_007_6_1
10.1466,5.0856,0.008949497,1.087016156,1.086787588,0.11548615,3.88947513,4.679479279,121.4355991,OR_007_6_1
9.4309,4.5807,0.01216455,1.115891387,1.115685238,0.039798711,3.137767172,4.105727891,91.71610959,OR_007_6_1
9.7134,4.9091,0.009936597,1.056557094,1.05634585,0.085647819,4.306103603,4.647246923,106.3086122,OR_007_6_1
10.4288,5.2768,0.011801801,1.058688405,1.058495699,0.090271337,4.172182063,4.985187947,89.68933611,OR_007_6_1
9.607,4.7467,0.008308813,1.090252667,1.090018127,0.042433286,3.29666571,4.354698221,131.1881961,OR_007_6_1
9.8783,4.9241,0.015718409,1.040242925,1.040107706,0.087592912,3.866700717,4.734221247,66.17130957,OR_007_6_1
9.2327,4.4371,0.00748739,1.067309482,1.067075145,0.065869383,3.176327032,4.158188878,142.5163001,OR_007_6_1
10.1095,5.0819,0.011956869,0.934927986,0.934776178,0.063670218,5.241732379,5.43648856,78.17901191,OR_007_6_1
10.1324,5.1144,0.01345363,1.153398602,1.153195457,0.100956663,3.451966399,4.434981052,85.71630439,OR_007_6_1
8.5812,4.3344,0.007910484,0.95709078,0.956889785,0.042228785,3.729514453,4.529675276,120.9647578,OR_007_6_1
9.5031,4.6716,0.011769137,1.101907693,1.101701504,0.061053185,3.130988161,4.240350023,93.60936757,OR_007_6_1
10.021,5.0522,0.009086405,0.975013583,0.974817862,0.082371045,5.969330474,5.182711763,107.2831231,OR_007_6_1
10.2527,5.1374,0.010094011,1.216470659,1.216215521,0.084743238,2.837323855,4.224086858,120.4888291,OR_007_6_1
8.6079,4.4162,0.011865108,0.916535918,0.916388943,0.040843055,4.482447673,4.819132787,77.23392991,OR_007_6_1
9.8637,4.9575,0.011758623,1.151908147,1.151686914,0.059045893,3.064968735,4.304555291,97.94402936,OR_007_6_1
9.9142,4.9696,0.013449544,1.003868191,1.00371319,0.062556624,5.151792785,4.951215197,74.62804644,OR_007_6_1
10.1491,5.0614,0.0136664,1.243451221,1.243222724,0.038104764,2.595354942,4.071193279,90.96929208,OR_007_6_1
8.4038,4.2288,0.006950313,0.903215862,0.903022071,0.047116881,4.797451968,4.682942016,129.9253736,OR_007_6_1
9.2727,4.5268,0.013750857,1.100693212,1.100510367,0.061285254,2.839271422,4.113364251,80.03213079,OR_007_6_1
10.2001,5.2021,0.005283432,0.967915924,0.967694011,0.04469089,6.093635512,5.375769551,183.1563345,OR_007_6_1
9.7306,4.8682,0.017093498,1.108716222,1.108577299,0.128453904,2.8534357,4.391394271,64.85373978,OR_007_6_1
8.5987,4.2902,0.013167908,0.962315912,0.962171052,0.069739092,4.286487131,4.458874531,73.06939308,OR_007_6_1
9.6555,4.6867,0.011381704,1.079667778,1.07946416,0.069313486,3.49489374,4.34169116,94.84205392,OR_007_6_1
9.9525,4.9992,0.014842838,1.099693631,1.099525307,0.113018747,4.40550849,4.546689346,74.07783485,OR_007_6_1
